avg,std,min,max,dateRange,maxsize,size,avgTrades,avgExposure,sharpe,evaluationScoreOnSecondary,evaluationScore,id
-15.032740195591805,16.17278309240646,-40.441755973194795,26.468454443057126,2018-03-16 08:50:38 to 2018-06-14 08:50:38,50,50,25.66,298.26382134542763,-7.566196913732772,,,0
4.395388034394057,16.868155034099008,-15.73881386897223,26.791664054225848,,50,22,36.3,115.3178971939653,-3.5370879109263296,,,1
9.588928555211766,17.650515341493584,-18.580311323245326,26.791664054225848,,59,35,37.416666666666664,77.30739707560936,-2.3754338768579495,,,2
6.992573516829142,19.277563119116586,-25.911175849263756,26.791664054225848,,59,55,28.94736842105263,90.5984230080425,-2.2098322535180857,,,3
9.480415539787415,17.528566537063178,-23.730610349335294,26.791664054225848,,59,58,22.666666666666668,108.75371341748733,-1.477113403850861,,,4
11.013103078630802,16.536530970479028,-13.98938640456926,26.791664054225848,,59,63,24.875,145.29911547564996,-1.1446023754265837,,,5
9.069153679994002,16.754808957670793,-25.203153368386637,26.791664054225848,,59,69,25.90909090909091,124.53520573334588,-1.100302681680133,,,6
11.797934095801626,16.447032395184685,-26.076452578582135,26.791664054225848,,59,65,29.88888888888889,114.33864555359435,-0.6739040758826434,,,7
13.808874555667941,15.711644276374379,-13.692968035769738,26.791664054225848,,59,64,24.166666666666668,94.98033434197811,-0.2557189984953216,,,8
12.000751268011328,17.2534972298559,-25.62112611088432,26.791664054225848,,59,71,18.071428571428573,155.5390328407814,-0.5412534954149313,,,9
13.965065020686874,16.93651227529522,-23.730610349335294,26.791664054225848,,59,67,29.0,86.43461800231542,-0.38408402865688046,,,10
14.27849207205553,17.795380129950576,-51.04839497507074,26.791664054225848,,59,62,37.92307692307692,94.01594586920287,-1.1068722943544818,,,11
14.989083028788864,15.780521104839515,-27.096664762692285,26.791664054225848,,59,61,29.25,93.84252322900652,-0.2224489867022036,,,12
11.854173938690156,17.427649194193616,-24.263786174524597,26.791664054225848,,59,65,26.916666666666668,98.91434827568459,-0.6402826716272388,,,13
14.696413319557074,15.995401256913468,-19.35192315472888,26.791664054225848,,59,69,36.666666666666664,66.74417163185308,-0.447005366670106,,,14
17.166952384166382,15.160640718110342,-27.947062636232843,26.791664054225848,,59,59,36.55555555555556,64.60165514282825,0.011685133377595745,,,15
15.711218221587313,16.35199735259552,-27.096664762692285,31.36647053827565,,59,65,33.72727272727273,69.83606770245663,-0.2594475289907699,,,16
15.879063355490194,17.484116885974018,-29.69350222729298,31.89463269511306,,150,99,48.40909090909091,65.16000319443576,0.5995141797286637,,,17
15.527840843222506,17.74096969317121,-23.70433365514002,35.204282348824904,,150,117,47.0625,67.55162119466895,0.9208873485193741,,,18
16.530374042624707,17.57618881448401,-14.829028525190353,35.204282348824904,,150,116,54.333333333333336,63.572741753257375,1.165631193850642,,,19
16.346187859634473,17.941430544707032,-14.829028525190353,35.204282348824904,,150,125,54.5,59.450051691633334,1.2507219577913105,,,20
16.225801209608477,18.218979633608974,-14.829028525190353,35.204282348824904,,150,137,49.916666666666664,58.218131901185544,1.266296857669061,,,21
