avg,std,min,max,dateRange,maxsize,size,avgTrades,avgExposure,sharpe,evaluationScoreOnSecondary,evaluationScore,id
-4.13911328725396,19.154197219427864,-69.47694321856451,49.340991451869854,2018-01-19 19:29:55 to 2018-04-19 19:29:55,50,50,54.96,32.30698528711304,-7.63529665977814,,,0
13.321313349848499,24.427199842698343,-38.957340455552625,54.01918587864219,,50,31,17.17391304347826,15.004335999534147,6.340711334873142,,,1
18.09770852150142,32.12735109369662,-71.11030910231617,54.01918587864219,,121,63,116.20588235294117,22.129948134148165,5.816894853521357,,,2
32.98248313259271,25.23236700083522,-66.9568948685513,54.01918587864219,,121,69,71.0952380952381,12.510118377297518,18.769529667517727,,,3
38.525835136563536,21.531121183791605,-31.26780575115808,65.3878776720724,,121,79,96.76190476190476,33.67951686932715,23.15392642680815,,,4
41.833289775095366,22.86660627487322,-31.456811414319688,65.3878776720724,,150,98,27.95,17.111273106935382,26.361125266807292,,,5
46.0485113088974,21.17041657613538,-31.456811414319688,65.3878776720724,,150,103,27.0,17.488570254365992,29.301585916749243,,,6
45.52099235875172,22.95336671779484,-33.50399314814619,65.3878776720724,,150,112,57.0625,16.75080299896299,28.651609639744656,,,7
47.87896168915093,21.690821769655713,-31.456811414319688,65.3878776720724,,150,119,0.8461538461538461,16.56908885463633,31.015389208313987,,,8
50.31469405077619,22.023347644941346,-37.06422554814619,65.3878776720724,,150,119,57.27272727272727,17.71356298865802,32.414213773516536,,,9
52.764970416467655,17.640157380477007,-14.080381650339064,65.3878776720724,,150,117,11.571428571428571,14.548469305287988,34.068159678874665,,,10
48.04267591641092,25.219929381085716,-73.85887627149273,65.3878776720724,,150,127,61.86666666666667,19.960930448921918,30.28906973735498,,,11
51.141091049811045,20.118402770446096,-14.080381650339064,65.3878776720724,,150,127,31.666666666666668,13.967141102005122,33.10537599716359,,,12
52.587360030749466,20.277834454210257,-32.15388732878908,65.3878776720724,,150,120,47.5,21.391884481286844,34.327356705189324,,,13
51.29786698636979,23.76364259040069,-94.98693164885954,65.3878776720724,,150,124,249.0,17.61196145423129,31.622391341724533,,,14
52.60563152240004,20.160732577385417,-32.15388732878908,65.3878776720724,,150,128,23.75,17.451448158709375,34.39185171406306,,,15
54.306983166785734,17.590627037922236,-14.080381650339064,65.3878776720724,,150,128,71.33333333333333,14.577363960712196,35.38299317832304,,,16
55.624857698927926,16.631817153481713,-32.15388732878908,65.3878776720724,,150,128,139.8,18.212573382506672,36.2975522451818,,,17
49.87489590367029,24.058097486582717,-32.15388732878908,65.3878776720724,,150,144,14.411764705882353,22.4357268289585,32.60974484188149,,,18
0.0,0.0,0.0,0.0,,150,6,0.0,0.0,0.0,,,19
-1.9389941525828962,17.17276713432656,-31.456811414319688,54.56869998622476,,25,18,62.18181818181818,83.4019172158792,-3.9844054764546195,,,20
19.818052729084936,27.00367226638437,-25.541475411536766,54.56869998622476,,150,59,7.194444444444445,32.87791625738018,3.2973234223437418,,,21
38.397284730384875,26.85520506577544,-52.84173722416556,54.56869998622476,,150,78,38.08695652173913,64.45901363851534,6.0685230157795695,,,22
37.27129764180143,27.535091511673084,-55.564823369053286,54.56869998622476,,150,97,26.37037037037037,70.57260072587064,6.633351275270001,,,23
42.3697144020684,24.282588372217948,-32.15388732878908,55.45664897440618,,150,109,9.5,81.05052228723864,8.607064092102716,,,24
47.26994791268933,21.28868644442973,-32.405521121620424,69.31501766273728,,150,116,114.33333333333333,77.17023861996537,7.760950325103102,,,25
45.16259573897974,23.136840566136833,-34.041912869537654,69.31501766273728,,150,126,56.0,78.7240343049181,8.19852649268381,,,26
49.69367740795192,19.170390371140822,-32.15388732878908,69.31501766273728,,150,127,34.733333333333334,79.61529535824944,10.856889485362046,,,27
53.515849411183815,13.845433498728388,-34.041912869537654,69.31501766273728,,150,125,108.5,81.29636712156378,11.022834962185323,,,28
51.76783310437124,18.157114798203818,-34.041912869537654,69.31501766273728,,150,126,73.22222222222223,85.27723180679199,10.672840602174672,,,29
51.0392111709965,21.282838046960826,-61.97094070752973,69.31501766273728,,150,132,97.36363636363636,81.01110165940469,10.626000030786674,,,30
51.14826270685897,21.647242777959335,-32.15388732878908,69.31501766273728,,150,143,30.53846153846154,85.19645363473754,11.495823199521682,,,31
53.756280078351466,18.11713457335044,-32.15388732878908,69.31501766273728,,150,139,44.9,84.23047518148773,12.407195327390298,,,32
51.32708139106321,24.26439808311967,-74.11803531853809,69.31501766273728,,150,151,208.8,78.36529965285129,9.603689188685598,,,33
52.15015108776606,23.897220045458546,-85.32529209845883,69.31501766273728,,150,149,171.3,79.09662836924441,10.771766533676438,,,34
56.41266987459371,16.346762744571585,-32.15388732878908,69.31501766273728,,150,138,19.4,85.95606569476674,13.26401724083504,,,35
53.15324326116466,25.44385352518544,-92.73974929937472,71.3595485028958,,150,147,317.1818181818182,81.13331831533388,9.43997926382655,,,36
54.89552916565143,19.947523801007506,-32.15388732878908,71.3595485028958,,150,144,99.63636363636364,81.28818089608143,12.302598144082497,,,37
56.050793659396156,16.94322301616899,-5.704813269396752,71.3595485028958,,150,146,0.0,77.74702169120685,13.287947921043843,,,38
54.667230926216305,20.62353836625368,-32.15388732878908,71.3595485028958,,150,148,10.2,82.94871841692421,12.82453494582183,,,39
54.54415180713955,19.431632824526545,-3.5524862097754237,71.3595485028958,,150,149,0.0,75.87018666092126,12.87688052340999,,,40
55.01668683538109,19.66615402006764,-22.731016622738892,71.3595485028958,,150,147,10.714285714285714,76.78574151567935,13.017107332288171,,,41
55.229017927264195,21.7019302702613,-32.15388732878908,71.3595485028958,,150,142,9.0,91.00812052267442,13.075077689204782,,,42
56.96084519973235,19.28965686509079,-38.89287732695729,71.3595485028958,,150,135,77.77777777777777,80.13567722894874,12.741007643461325,,,43
58.7302717826986,17.964775945807563,-35.76914104922942,71.3595485028958,,150,130,87.42857142857143,85.18598310206646,13.379616141628945,,,44
60.11726759969375,14.776233674958194,-30.690661678590942,71.3595485028958,,150,137,76.54545454545455,82.64665369073583,13.862896425954364,,,45
57.87979049947961,20.29890011488436,-38.89287732695729,71.3595485028958,,150,146,168.7,86.61935562075213,12.256641510757921,,,46
59.854080898447776,15.445508944738416,-30.269414014654345,71.3595485028958,,150,148,12.571428571428571,82.69660155107864,14.29916752317027,,,47
59.00304401813409,17.854235438777664,-32.15388732878908,71.3595485028958,,150,154,38.55555555555556,85.39768200487113,14.033336019722334,,,48
62.686614487462606,10.809139568913837,-8.78722063080582,71.3595485028958,,150,145,73.0,82.67919130248139,15.242338133322047,,,49
