avg,std,min,max,dateRange,maxsize,size,avgTrades,avgExposure,sharpe,evaluationScoreOnSecondary,evaluationScore,id
-4.2165402773208225,10.980708251730045,-62.871554742737914,0.0,2018-08-15 15:51:23 to 2018-11-13 15:51:23,50,50,31.3,11.136843316792767,-11.186970616655572,,,0
-12.170470809148693,2.803019052289857,-18.07053038814547,-10.174605582782064,,50,10,35.5,161.64180652680656,-15.331962020261003,,,1
-7.558819132226158,5.565991250712551,-16.257304796866606,0.0,,25,18,14.0,113.24081924835892,-9.29199777911215,,,2
-9.079123470933293,6.217304660977858,-28.510789022143555,0.0,,25,22,45.0,132.44529329638186,-12.785614732534526,,,3
-8.695338851374027,4.517534412255932,-15.074267356341252,0.0,,30,25,22.875,136.26539840582691,-10.429071838124061,,,4
-8.347293213899407,4.551178017218285,-13.932314608935812,0.0,,30,27,19.0,127.76044036926794,-9.84927929624895,,,5
-10.461338181675508,7.305141636317003,-33.752253118159274,0.0,,30,27,76.6,112.86778912528445,-17.12095435111424,,,6
-10.443073356454825,1.4206264559238775,-13.932314608935812,-5.463092455342007,,30,24,33.25,179.07038739073508,-11.88169693291097,,,7
-10.925083930427963,3.890955435740031,-28.510789022143555,-5.463092455342007,,25,26,92.33333333333333,181.312815275376,-14.177792825038459,,,8
-5.942823096953104,5.206032806670734,-13.932314608935812,0.0,,25,43,0.0,109.37541862979876,-6.628975156091759,,,9
-11.14316481357002,7.022422427532068,-48.11309428433247,-5.463092455342007,,25,32,137.4,177.1388148486069,-16.584970612555267,,,10
-12.858659954754659,14.264729266057472,-73.56694327115005,-5.463092455342007,,25,30,383.75,194.0296776383147,-32.66149654481646,,,11
-7.136604591615857,3.862126988407914,-10.333823526783931,0.0,,25,34,7.0,177.40196078431373,-7.031063197958405,,,12
-7.7786662092475245,5.365729631195116,-30.262568073504312,0.0,,25,36,56.666666666666664,177.85023851066953,-10.539584940923522,,,13
-6.969843779276921,4.257041896189824,-21.62073878181478,0.0,,30,39,25.285714285714285,181.0363679530347,-7.570510819423703,,,14
-6.632214564292432,3.6126840883886504,-15.955524215447426,0.0,,30,38,28.833333333333332,185.3292930323225,-7.352571521198791,,,15
-5.964357972968022,3.2995455826523137,-10.174605582782064,0.0,,30,38,2.7142857142857144,184.8357699805069,-5.99605352814864,,,16
-7.300775657639436,7.08187682791931,-43.82207548650099,0.0,,30,40,81.0,186.69676831892286,-11.920039729649782,,,17
-5.99531548042481,4.93903506378752,-28.59541484559209,0.0,,30,37,52.5,172.1966488609994,-8.157318112244655,,,18
-3.958595389849928,4.147724562949004,-21.96184932203441,0.0,,30,45,9.210526315789474,126.69596991627645,-4.857774281240262,,,19
-8.966453291115888,11.559213499642743,-68.5517128367033,-5.463092455342007,,30,32,232.2,199.87908266129034,-19.457853283549934,,,20
-4.332797464581592,2.2129932829080166,-5.463092455342007,0.0,,25,29,0.0,173.30779054916985,-4.586881452981781,,,21
-6.879538048843148,13.877450594479052,-89.24119751878766,0.0,,25,37,144.54545454545453,190.84954220275318,-21.34943813843544,,,22
-4.5265623201405205,2.0589468234219064,-5.463092455342007,0.0,,30,35,0.0,181.058201058201,-4.7920090707548795,,,23
-4.60049890976169,1.9920744629681189,-5.463092455342007,0.0,,30,38,0.0,184.01559454191027,-4.87028145122093,,,24
-4.5265623201405205,2.0589468234219064,-5.463092455342007,0.0,,30,35,2.7142857142857144,181.058201058201,-4.7920090707548795,,,25
-3.6420616368946717,2.5753264809475995,-5.463092455342007,0.0,,30,36,1.4615384615384615,145.679012345679,-3.8556394822165694,,,26
-5.0118408381983395,5.03766744898888,-30.362947872933844,0.0,,30,36,30.25,149.62639535229573,-7.501171411461119,,,27
-4.07564256363853,2.5864592073798933,-9.745794951214208,0.0,,30,39,5.5,149.2024041585445,-4.5692063971873935,,,28
-5.442782000026126,2.2369874033206623,-13.09827496668214,0.0,,30,36,16.571428571428573,187.7685388239116,-6.224280958035717,,,29
-5.784962625949163,2.1106219346831896,-13.333811129972801,0.0,,30,33,26.428571428571427,197.70021855986764,-6.740425376005147,,,30
-7.425456961491014,11.343580970519028,-73.56694327115005,-5.463092455342007,,30,35,245.0,208.11392436260564,-17.699809804749325,,,31
-4.897087647406819,1.9614978812614658,-9.20330842278399,0.0,,25,32,11.142857142857142,186.42317708333331,-5.318218022548978,,,32
-5.7363338314170385,7.682048273454227,-47.543585450951895,0.0,,25,33,46.3,209.68165328907827,-10.45040316551809,,,33
-8.36541012510092,12.875299921206432,-73.56694327115005,-5.463092455342007,,30,27,259.5,199.00750809971888,-21.731201259850398,,,34
-5.82049266690445,4.137278818880262,-23.033909536082803,0.0,,25,34,31.181818181818183,162.32060122343648,-7.262403049090325,,,35
-4.899477190312992,2.569904754186011,-12.129880813739618,0.0,,25,30,11.25,174.11003086419754,-5.401899343204713,,,36
-4.971880192179596,3.10142378545458,-13.09827496668214,0.0,,30,30,5.428571428571429,161.9181530214425,-5.677806125700006,,,37
-7.859657484145349,12.766373805520733,-78.79838193493822,0.0,,30,35,116.9090909090909,150.13127126110322,-21.142904518282496,,,38
-7.405952381843237,7.821719056254922,-46.37448107871457,0.0,,30,37,71.54545454545455,140.45201391745286,-12.34558940979414,,,39
-6.393480143081962,4.9789472884767365,-25.476006373509748,0.0,,30,34,25.714285714285715,144.11693592641734,-8.609950589361718,,,40
-5.604620429816095,3.4913133981981885,-13.09827496668214,0.0,,30,35,0.0,154.59073775709112,-6.650621504577521,,,41
-5.828858247490353,3.6558187199393943,-13.09827496668214,0.0,,30,36,12.88888888888889,148.15446699310002,-7.165691301833988,,,42
-7.581650087248853,9.761283770931032,-61.65475862893256,0.0,,30,37,87.0,140.25644676767078,-14.493483927301567,,,43
-6.690360578707775,3.3007036734100477,-13.09827496668214,0.0,,30,40,23.142857142857142,152.46005064745194,-8.41604861767624,,,44
-6.151889661585321,1.7838189023655073,-11.329181076929572,-3.8629807033836414,,30,31,19.0,189.37252517494454,-7.107410883699242,,,45
-8.195846387023067,11.688926596581197,-71.2379416670687,-5.463092455342007,,25,32,197.8,201.23437844993902,-18.030667901428643,,,46
-5.419289918973588,8.373233115508127,-69.23000464959264,0.0,,150,71,50.63636363636363,152.8056678694129,-10.164747544940925,,,47
-4.996639243451001,2.7568487858706288,-11.351487652945536,0.0,,25,28,15.25,162.9841175359033,-5.79268667339839,,,48
-9.259253784104866,12.246845258502125,-60.65141439828858,-5.463092455342007,,30,29,263.5,187.91195857329546,-22.0836715446772,,,49
